PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANNO;MES;D01;V01;D02;V02;D03;V03;D04;V04;D05;V05;D06;V06;D07;V07;D08;V08;D09;V09;D10;V10;D11;V11;D12;V12;D13;V13;D14;V14;D15;V15;D16;V16;D17;V17;D18;V18;D19;V19;D20;V20;D21;V21;D22;V22;D23;V23;D24;V24;D25;V25;D26;V26;D27;V27;D28;V28;D29;V29;D30;V30;D31;V31
46;242;1;17;46242001_17_M;2014;10;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
46;242;1;17;46242001_17_M;2014;11;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
46;242;1;17;46242001_17_M;2014;12;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
3;133;2;17;03133002_17_M;2014;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
3;133;2;17;03133002_17_M;2014;2;;N;;N;;N;;N;;N;0.23;V;0.14;V;;N;0.2;V;0.18;V;;N;0.18;V;0.3;V;;N;0.63;V;0.24;V;;N;0.26;V;0.05;V;;N;0.05;V;0.05;V;;N;0.05;V;0.05;V;;N;;N;;N;0.0;N;0.0;N;0.0;N
3;133;2;17;03133002_17_M;2014;3;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
3;133;2;17;03133002_17_M;2014;4;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
3;133;2;17;03133002_17_M;2014;5;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.16;V;0.26;V;;N;0.19;V;0.22;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
3;133;2;17;03133002_17_M;2014;6;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
3;133;2;17;03133002_17_M;2014;7;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.19;V;0.19;V;;N;0.33;V;0.48;V;;N;0.05;V;0.26;V
3;133;2;17;03133002_17_M;2014;8;;N;0.51;V;0.3;V;;N;0.26;V;;N;;N;0.25;V;0.25;V;;N;0.41;V;1.63;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
3;133;2;17;03133002_17_M;2014;9;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
3;133;2;17;03133002_17_M;2014;10;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
3;133;2;17;03133002_17_M;2014;11;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
3;133;2;17;03133002_17_M;2014;12;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
46;250;50;17;46250050_17_M;2014;1;;N;0.14;V;;N;0.14;V;;N;;N;0.42;V;;N;0.42;V;;N;0.56;V;;N;;N;;N;0.28;V;;N;0.28;V;;N;0.28;V;0.28;V;;N;0.69;V;;N;;N;;N;0.56;V;;N;;N;0.05;V;;N;0.23;V
46;250;50;17;46250050_17_M;2014;2;;N;;N;0.68;V;;N;0.53;V;;N;0.58;V;;N;0.71;V;;N;;N;0.2;V;;N;0.64;V;;N;0.38;V;0.26;V;;N;1.34;V;;N;;N;0.37;V;;N;;N;;N;;N;0.3;V;;N;0.0;N;0.0;N;0.0;N
46;250;50;17;46250050_17_M;2014;3;0.31;V;;N;0.56;V;;N;;N;0.34;V;;N;;N;0.45;V;;N;;N;0.85;V;;N;;N;;N;1.11;V;0.68;V;2.09;V;;N;1.22;V;;N;0.51;V;;N;;N;;N;;N;0.26;V;;N;0.32;V;;N;1.07;V
46;250;50;17;46250050_17_M;2014;4;;N;;N;0.82;V;;N;;N;;N;;N;0.22;V;;N;0.58;V;0.57;V;0.53;V;;N;1.06;V;;N;0.57;V;;N;;N;0.42;V;;N;0.17;V;;N;;N;0.43;V;;N;0.25;V;;N;;N;0.35;V;;N;0.0;N
46;250;50;17;46250050_17_M;2014;5;;N;0.36;V;0.24;V;;N;;N;;N;;N;0.29;V;;N;0.51;V;0.43;V;;N;;N;0.22;V;;N;;N;;N;0.27;V;;N;;N;;N;0.28;V;;N;0.89;V;;N;;N;0.32;V;;N;0.24;V;;N;0.34;V
46;250;50;17;46250050_17_M;2014;6;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.3;V;0.26;V;;N;;N;0.81;V;;N;1.07;V;;N;0.4;V;;N;;N;0.0;N
46;250;50;17;46250050_17_M;2014;7;;N;;N;0.29;V;0.42;V;;N;;N;0.25;V;;N;0.23;V;;N;;N;0.36;V;;N;;N;;N;;N;0.38;V;;N;0.54;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;1.21;V
46;250;50;17;46250050_17_M;2014;8;0.42;V;;N;0.5;V;0.35;V;;N;0.3;V;;N;;N;0.33;V;;N;;N;0.22;V;;N;;N;;N;;N;;N;;N;0.18;V;;N;0.24;V;;N;;N;0.14;V;0.23;V;;N;;N;0.25;V;0.27;V;;N;;N
46;250;50;17;46250050_17_M;2014;9;;N;;N;0.53;V;0.86;V;;N;0.47;V;;N;0.67;V;;N;;N;1.06;V;;N;;N;;N;;N;0.43;V;;N;0.36;V;;N;0.83;V;;N;0.63;V;;N;0.53;V;;N;0.64;V;;N;0.39;V;;N;;N;0.0;N
46;250;50;17;46250050_17_M;2014;10;;N;0.57;V;;N;0.67;V;;N;0.82;V;;N;;N;0.42;V;;N;;N;0.16;V;;N;0.28;V;;N;0.51;V;;N;1.46;V;;N;;N;1.06;V;;N;1.2;V;0.68;V;;N;0.68;V;;N;;N;0.64;V;;N;;N
46;250;50;17;46250050_17_M;2014;11;0.58;V;;N;0.38;V;;N;;N;0.95;V;;N;0.27;V;;N;;N;0.67;V;;N;;N;0.96;V;0.05;V;;N;0.47;V;;N;;N;0.51;V;0.68;V;;N;1.02;V;;N;;N;0.85;V;;N;;N;0.19;V;;N;0.0;N
46;250;50;17;46250050_17_M;2014;12;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.58;V;0.82;V;;N;0.5;V;;N;0.34;V;;N;;N;0.46;V;1.02;V;;N;;N;0.6;V;;N;;N;;N;;N;;N;;N;;N;;N;;N
46;250;43;17;46250043_17_M;2014;1;;N;0.28;V;;N;0.28;V;;N;;N;0.42;V;;N;0.56;V;;N;0.42;V;;N;0.56;V;;N;0.28;V;;N;0.28;V;;N;0.14;V;0.28;V;;N;0.42;V;;N;;N;;N;0.0;V;;N;;N;0.0;V;;N;0.14;V
46;250;43;17;46250043_17_M;2014;2;;N;;N;0.14;V;;N;0.56;V;;N;0.42;V;;N;0.14;V;;N;;N;0.14;V;;N;0.42;V;;N;0.28;V;0.28;V;;N;0.84;V;;N;;N;0.14;V;;N;0.42;V;;N;;N;0.28;V;;N;0.0;N;0.0;N;0.0;N
46;250;43;17;46250043_17_M;2014;3;0.14;V;;N;0.42;V;;N;;N;0.28;V;;N;;N;0.56;V;;N;;N;0.85;V;;N;;N;;N;0.56;V;0.56;V;0.7;V;;N;0.56;V;;N;0.42;V;;N;0.14;V;;N;;N;0.14;V;;N;0.28;V;;N;0.42;V
46;250;43;17;46250043_17_M;2014;4;;N;;N;0.42;V;;N;0.14;V;;N;0.42;V;;N;;N;0.42;V;0.42;V;0.56;V;;N;0.56;V;;N;0.7;V;;N;;N;0.41;V;;N;0.14;V;;N;;N;0.42;V;;N;0.28;V;;N;;N;0.28;V;;N;0.0;N
46;250;43;17;46250043_17_M;2014;5;0.19;V;;N;0.19;V;;N;0.19;V;;N;;N;0.19;V;0.42;V;;N;0.42;V;;N;;N;0.28;V;;N;;N;0.28;V;;N;0.28;V;;N;;N;0.55;V;;N;0.28;V;;N;;N;0.14;V;;N;0.42;V;;N;1.95;V
46;250;43;17;46250043_17_M;2014;6;;N;1.11;V;;N;;N;0.14;V;0.14;V;;N;;N;0.41;V;;N;0.55;V;;N;;N;0.69;V;;N;0.41;V;;N;;N;0.14;V;;N;0.28;V;;N;;N;0.55;V;;N;0.68;V;;N;0.27;V;;N;0.28;V;0.0;N
46;250;43;17;46250043_17_M;2014;7;;N;;N;0.28;V;0.55;V;;N;;N;0.14;V;;N;0.28;V;;N;;N;0.28;V;;N;0.14;V;;N;;N;0.28;V;;N;0.41;V;;N;;N;;N;;N;;N;;N;0.28;V;;N;0.41;V;;N;;N;0.28;V
46;250;43;17;46250043_17_M;2014;8;0.28;V;;N;;N;;N;;N;;N;;N;;N;0.27;V;;N;0.28;V;;N;;N;0.14;V;;N;0.14;V;;N;;N;0.14;V;;N;0.14;V;;N;0.14;V;;N;0.27;V;;N;;N;0.14;V;0.27;V;;N;0.14;V
46;250;43;17;46250043_17_M;2014;9;0.27;V;;N;0.27;V;;N;;N;0.27;V;;N;0.41;V;;N;;N;0.81;V;;N;0.27;V;;N;;N;0.27;V;;N;0.41;V;;N;0.27;V;;N;0.41;V;;N;;N;0.28;V;0.42;V;;N;0.28;V;0.28;V;;N;0.0;N
46;250;43;17;46250043_17_M;2014;10;;N;0.41;V;;N;0.41;V;;N;0.68;V;;N;;N;0.41;V;;N;0.14;V;;N;;N;0.28;V;;N;0.55;V;;N;0.55;V;;N;0.69;V;;N;;N;0.41;V;0.69;V;;N;0.41;V;0.41;V;;N;0.55;V;;N;;N
46;250;43;17;46250043_17_M;2014;11;0.28;V;;N;0.41;V;;N;;N;0.14;V;;N;0.14;V;;N;;N;0.42;V;;N;0.14;V;;N;0.0;V;;N;0.14;V;;N;;N;0.42;V;1.53;V;;N;0.55;V;;N;;N;0.55;V;;N;;N;0.27;V;;N;0.0;N
46;250;43;17;46250043_17_M;2014;12;0.28;V;;N;;N;0.42;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.56;V;1.12;V;;N;;N;0.28;V;;N;0.28;V;;N;;N;;N;;N;;N;;N;;N
12;124;1;17;12124001_17_M;2014;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.42;V;;N;0.84;V;;N;0.83;V;;N;0.28;V;;N;0.14;V;0.14;V;;N;0.28;V;;N;;N;;N;0.28;V;;N;;N;0.55;V;;N;;N
12;124;1;17;12124001_17_M;2014;2;;N;;N;;N;;N;;N;;N;0.0;V;;N;0.14;V;;N;;N;0.42;V;;N;0.14;V;;N;0.14;V;0.28;V;;N;0.28;V;;N;;N;0.56;V;;N;0.7;V;;N;;N;;N;;N;0.0;N;0.0;N;0.0;N
12;124;1;17;12124001_17_M;2014;3;;N;;N;;N;;N;;N;;N;;N;;N;0.42;V;;N;;N;0.56;V;;N;;N;;N;0.55;V;0.83;V;0.55;V;;N;0.97;V;;N;0.97;V;;N;0.28;V;;N;;N;;N;;N;;N;;N;;N
12;124;1;17;12124001_17_M;2014;4;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.41;V;;N;1.24;V;;N;0.41;V;;N;;N;;N;;N;0.41;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
12;124;1;17;12124001_17_M;2014;5;0.19;V;;N;0.06;V;;N;0.61;V;;N;;N;0.41;V;0.82;V;;N;0.14;V;;N;;N;0.42;V;;N;;N;0.83;V;;N;0.27;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.14;V
12;124;1;17;12124001_17_M;2014;6;;N;0.27;V;;N;;N;0.14;V;0.68;V;;N;;N;0.54;V;;N;0.41;V;0.81;V;;N;0.27;V;;N;0.27;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
12;124;1;17;12124001_17_M;2014;7;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.27;V;;N;0.54;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.27;V;;N;0.4;V;;N;;N;0.27;V
12;124;1;17;12124001_17_M;2014;8;0.13;V;;N;0.14;V;0.27;V;;N;0.41;V;;N;;N;0.28;V;;N;0.14;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.42;V;0.28;V;;N;;N;0.42;V;0.14;V;;N;0.28;V
12;124;1;17;12124001_17_M;2014;9;0.42;V;;N;0.58;V;;N;;N;0.97;V;;N;0.42;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.42;V;;N;0.28;V;0.56;V;;N;0.0;N
12;124;1;17;12124001_17_M;2014;10;;N;0.56;V;;N;1.4;V;;N;0.7;V;;N;;N;0.56;V;;N;0.55;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.42;V;0.56;V;;N;0.42;V;;N;0.28;V;0.85;V;;N;;N
12;124;1;17;12124001_17_M;2014;11;0.57;V;;N;0.56;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.28;V;;N;;N;1.26;V;;N;;N;;N;;N;0.0;N
12;124;1;17;12124001_17_M;2014;12;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.56;V;;N;0.14;V;;N;;N;0.28;V;0.56;V;;N;;N;0.42;V;;N;0.42;V;;N;;N;0.14;V;;N;;N;;N;;N
12;135;4;17;12135004_17_M;2014;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;1.24;V;;N;2.49;V;;N;1.65;V;;N;0.96;V;;N;0.55;V;0.0;V;;N;2.2;V;;N;;N;;N;0.41;V;;N;;N;0.14;V;;N;;N
12;135;4;17;12135004_17_M;2014;2;;N;;N;;N;;N;;N;;N;0.27;V;;N;0.69;V;;N;;N;1.24;V;;N;1.09;V;;N;0.55;V;1.11;V;;N;1.1;V;;N;;N;0.83;V;;N;2.21;V;;N;;N;;N;;N;0.0;N;0.0;N;0.0;N
12;135;4;17;12135004_17_M;2014;3;;N;;N;;N;;N;;N;;N;;N;;N;0.56;V;;N;0.0;V;1.94;V;;N;0.0;V;;N;0.82;V;1.23;V;4.8;V;;N;2.2;V;;N;2.59;V;;N;0.96;V;;N;;N;;N;;N;;N;;N;;N
12;135;4;17;12135004_17_M;2014;4;;N;;N;;N;;N;0.54;V;;N;2.05;V;;N;;N;1.64;V;1.63;V;3.55;V;;N;4.23;V;;N;1.5;V;;N;;N;0.54;V;;N;1.22;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
12;135;4;17;12135004_17_M;2014;5;0.42;V;;N;0.28;V;;N;1.26;V;;N;;N;0.56;V;;N;1.66;V;0.97;V;;N;;N;0.7;V;;N;;N;0.42;V;;N;0.41;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.42;V
12;135;4;17;12135004_17_M;2014;6;;N;0.56;V;;N;;N;0.41;V;0.69;V;;N;;N;0.96;V;;N;1.1;V;1.23;V;;N;0.82;V;;N;0.27;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.82;V;;N;0.41;V;0.0;N
12;135;4;17;12135004_17_M;2014;7;;N;;N;0.41;V;0.69;V;;N;;N;0.83;V;;N;0.41;V;;N;;N;0.69;V;;N;0.69;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.68;V;;N;1.22;V;;N;;N;0.68;V
12;135;4;17;12135004_17_M;2014;8;0.68;V;;N;0.82;V;0.54;V;;N;0.54;V;;N;;N;0.54;V;;N;0.41;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.41;V;0.68;V;;N;;N;;N;;N;;N;;N
12;135;4;17;12135004_17_M;2014;9;;N;;N;;N;;N;;N;0.54;V;;N;0.54;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.41;V;0.55;V;;N;0.55;V;0.97;V;;N;0.0;N
12;135;4;17;12135004_17_M;2014;10;;N;1.1;V;;N;1.52;V;;N;1.24;V;;N;;N;1.92;V;;N;1.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;1.24;V;0.83;V;;N;1.24;V;1.24;V;;N;1.24;V;;N;;N
12;135;4;17;12135004_17_M;2014;11;0.97;V;;N;0.83;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
12;135;4;17;12135004_17_M;2014;12;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;1.4;V;;N;;N;;N;;N;;N;1.41;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
46;131;2;17;46131002_17_M;2014;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
46;131;2;17;46131002_17_M;2014;2;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N;0.0;N;0.0;N
46;131;2;17;46131002_17_M;2014;3;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
46;131;2;17;46131002_17_M;2014;4;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.14;V;;N;0.0;N
46;131;2;17;46131002_17_M;2014;5;;N;0.14;V;0.14;V;;N;0.28;V;;N;;N;0.14;V;;N;0.14;V;;N;;N;;N;0.14;V;;N;;N;;N;0.14;V;0.14;V;;N;;N;0.14;V;;N;0.28;V;;N;;N;0.28;V;;N;0.14;V;;N;0.14;V
46;131;2;17;46131002_17_M;2014;6;;N;0.14;V;;N;;N;0.28;V;0.28;V;;N;;N;0.41;V;;N;;N;0.55;V;;N;0.55;V;;N;2.9;V;;N;;N;;N;1.33;V;0.07;V;;N;;N;0.07;V;;N;3.13;V;;N;0.21;V;;N;0.07;V;0.0;N
46;131;2;17;46131002_17_M;2014;7;;N;;N;0.0;V;0.0;V;;N;;N;0.0;V;;N;0.0;V;;N;;N;0.0;V;;N;;N;0.14;V;;N;0.14;V;;N;0.28;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
46;131;2;17;46131002_17_M;2014;8;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.42;V;0.42;V;;N;;N
46;131;2;17;46131002_17_M;2014;9;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
46;131;2;17;46131002_17_M;2014;10;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.7;V;;N;0.42;V;0.56;V;;N;0.42;V;;N;;N;0.14;V;;N;;N
46;131;2;17;46131002_17_M;2014;11;;N;0.14;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.14;V;0.0;V;;N;0.0;V;;N;;N;0.14;V;0.14;V;;N;0.28;V;;N;;N;0.14;V;;N;;N;;N;;N;0.0;N
46;131;2;17;46131002_17_M;2014;12;;N;0.14;V;;N;0.14;V;;N;0.0;V;;N;;N;;N;0.0;V;0.14;V;;N;0.28;V;;N;0.58;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
33;36;999;17;33036999_17_M;2014;9;0.0;N;0.14;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.21;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.16;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.16;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.3;V;0.0;N;0.0;N
19;61;999;17;19061999_17_M;2014;9;0.0;N;0.18;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.15;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.15;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.05;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.12;V;0.0;N;0.0;
8;112;3;17;08112003_17_M;2014;12;;N;;N;;N;;N;;N;0.56;V;;N;0.56;V;;N;;N;;N;;N;;N;;N;;N;0.56;V;;N;;N;;N;;N;;N;0.97;V;;N;0.68;V;;N;;N;;N;;N;;N;;N;;N
8;125;12;17;08125012_17_M;2014;12;;N;0.55;V;;N;;N;;N;;N;;N;;N;0.65;V;;N;;N;;N;;N;;N;;N;;N;0.85;V;;N;;N;;N;;N;;N;;N;0.55;V;;N;;N;;N;;N;0.61;V;;N;;N
8;182;4;17;08182004_17_M;2014;12;0.55;V;;N;;N;;N;0.55;V;;N;;N;;N;;N;;N;0.55;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
8;169;8;17;08169008_17_M;2014;12;;N;;N;;N;;N;;N;;N;;N;;N;1.26;V;;N;;N;;N;;N;;N;;N;;N;1.25;V;;N;;N;;N;;N;;N;1.81;V;;N;;N;;N;;N;;N;;N;;N;0.64;V
43;123;5;17;43123005_17_M;2014;12;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.55;V;;N;;N;;N;0.62;V;;N;;N;;N;;N;;N;;N;;N;0.55;V;;N;;N;;N;;N;;N;0.55;V;;N;;N
8;196;1;17;08196001_17_M;2014;12;;N;;N;;N;;N;;N;;N;;N;;N;0.91;V;;N;;N;;N;;N;;N;;N;;N;0.91;V;;N;;N;;N;;N;;N;0.91;V;;N;;N;;N;;N;;N;;N;;N;0.67;V
8;211;3;17;08211003_17_M;2014;12;;N;;N;0.82;V;;N;;N;;N;;N;;N;;N;;N;;N;1.78;V;;N;;N;1.02;V;;N;;N;;N;;N;;N;;N;1.23;V;;N;;N;;N;;N;;N;;N;0.55;V;;N;;N
8;263;6;17;08263006_17_M;2014;12;3.42;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;7.29;V;;N;;N;3.37;V;;N;;N;;N;;N;;N;;N;5.47;V;;N;;N;;N;;N;;N;;N;;N;0.75;V;;N
43;44;3;17;43044003_17_M;2014;12;;N;;N;0.55;V;;N;;N;;N;;N;;N;;N;0.55;V;;N;;N;;N;;N;;N;;N;;N;;N;0.55;V;;N;;N;;N;0.55;V;;N;;N;;N;;N;;N;;N;;N;0.55;V
8;274;4;17;08274004_17_M;2014;12;;N;;N;;N;;N;0.55;V;;N;;N;;N;0.55;V;;N;;N;;N;;N;;N;0.55;V;;N;;N;;N;;N;;N;;N;0.55;V;;N;;N;;N;;N;;N;;N;;N;;N;;N
8;282;1;17;08282001_17_M;2014;12;;N;;N;;N;;N;;N;;N;0.56;V;;N;0.66;V;;N;;N;;N;;N;;N;;N;;N;;N;0.56;V;;N;;N;;N;;N;1.0;V;;N;;N;;N;;N;;N;0.56;V;;N;;N
8;307;6;17;08307006_17_M;2014;12;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.91;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.55;V;;N;0.55;V;;N;;N
43;171;1;17;43171001_17_M;2014;12;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.55;V;;N;;N
43;44;3;17;43044003_17_M;2014;7;;N;;N;0.55;V;;N;;N;;N;;N;;N;;N;;N;0.55;V;;N;;N;;N;;N;;N;;N;;N;0.55;V;;N;;N;;N;;N;;N;;N;0.55;V;;N;;N;0.55;V;;N;;N
43;44;3;17;43044003_17_M;2014;8;;N;;N;;N;;N;;N;;N;;N;0.55;V;;N;;N;;N;;N;;N;0.55;V;;N;;N;;N;;N;;N;0.55;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.55;V;;N
8;19;28;17;08019028_17_M;2014;11;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;;N;1.0;V;1.0;V;1.0;V;1.2;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;0.0;N
8;19;45;17;08019045_17_M;2014;11;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;0.0;N
8;19;54;17;08019054_17_M;2014;11;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.1;V;0.0;N
8;19;55;17;08019055_17_M;2014;11;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;0.0;N
8;19;4;17;08019004_17_M;2014;11;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;1.0;V;0.0;N
