PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANNO;MES;DIA;H01;H02;H03;H04;H05;H06;H07;H08;H09;H10;H11;H12;H13;H14;H15;H16;H17;H18;H19;H20;H21;H22;H23;H24
28;79;38;30;28079038_30_59;2014;5;17;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.5;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.6;1.0;0.4;0.2;0.1
28;79;38;30;28079038_30_59;2014;5;18;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.1;0.1;0.1;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.1;0.2;0.1
28;79;38;30;28079038_30_59;2014;5;19;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.4;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.5;0.3;0.4;0.2;0.1;0.1;0.1
28;79;38;30;28079038_30_59;2014;5;20;0.1;0.1;0.1;0.1;0.1;0.1;0.5;;;;0.2;0.2;0.4;0.2;0.1;0.2;0.1;0.2;0.2;0.5;0.3;0.3;0.1;0.1
28;79;38;30;28079038_30_59;2014;5;21;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.1;0.3;0.2;0.2;0.1;0.1
28;79;38;30;28079038_30_59;2014;5;22;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.2;0.3;0.2;0.1;0.2;0.1;0.2;0.1;0.2;0.2;0.1;0.3;0.2;0.2;0.1;0.1
28;79;38;30;28079038_30_59;2014;5;23;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.5;0.3;0.3;0.1;0.2;0.1;0.5;0.1;0.2;0.2;0.2;0.2;0.6;0.9;0.4;0.2;0.3
28;79;38;30;28079038_30_59;2014;5;24;0.2;0.1;0.1;0.1;0.1;0.1;0.2;0.1;0.2;0.7;0.1;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.3;0.1;0.1;0.1;0.1;0.1
28;79;38;30;28079038_30_59;2014;5;25;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.1;0.1;0.1
28;79;38;30;28079038_30_59;2014;5;26;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.6;0.3;0.1;0.1;0.2;0.3;0.2;0.1;0.1;0.1;0.2;0.3;0.4;0.7;0.2;0.1;0.1
28;79;38;30;28079038_30_59;2014;5;27;0.1;0.1;0.1;0.1;0.1;0.1;0.7;1.2;0.3;0.3;0.1;0.2;0.1;0.2;0.1;0.2;0.3;0.4;0.6;0.3;0.3;0.2;0.1;0.1
28;79;38;30;28079038_30_59;2014;5;28;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.7;0.5;0.8;0.4;0.1;0.2;0.3;0.1;0.1;0.6;0.4;0.5;1.0;0.6;0.3;0.1;0.1
28;79;38;30;28079038_30_59;2014;5;29;0.1;0.1;0.1;0.1;0.1;0.3;1.1;1.1;0.4;0.4;0.2;0.1;0.1;0.3;0.1;0.2;0.4;0.3;0.5;0.6;0.6;0.3;0.2;0.1
28;79;38;30;28079038_30_59;2014;5;30;0.1;0.1;0.1;0.1;0.1;0.2;0.6;0.5;0.5;0.6;0.3;0.6;0.5;0.3;0.1;0.3;0.2;0.3;0.4;0.4;0.4;0.3;0.1;0.1
28;79;38;30;28079038_30_59;2014;5;31;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.1;0.1;0.1
28;79;38;30;28079038_30_59;2014;6;1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.1;0.8;0.4;0.1;0.1;0.1
28;79;38;30;28079038_30_59;2014;6;2;0.1;0.1;0.1;0.1;0.1;0.1;0.7;1.4;0.4;0.3;0.2;0.1;0.2;0.2;0.1;0.2;0.3;0.4;0.6;0.6;0.9;0.5;0.1;0.1
28;79;38;30;28079038_30_59;2014;6;3;0.1;0.1;0.1;0.1;0.1;0.3;1.3;1.1;0.6;0.6;0.3;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.3;0.6;0.1;0.1;0.2;0.2
28;79;38;30;28079038_30_59;2014;6;4;0.1;0.1;0.1;0.1;0.1;0.1;0.8;;;0.4;0.4;0.3;0.3;0.4;0.2;0.2;0.3;0.3;0.5;0.4;0.2;0.2;0.1;0.2
28;79;38;30;28079038_30_59;2014;6;5;0.1;0.1;0.1;0.1;0.1;0.2;0.9;1.1;0.4;0.2;0.2;0.2;0.3;0.2;0.2;0.2;0.2;0.3;0.4;0.4;0.6;0.5;0.4;0.7
28;79;38;30;28079038_30_59;2014;6;6;0.7;0.5;0.2;0.1;0.1;0.3;0.7;0.6;0.3;0.1;0.1;0.1;0.2;0.3;0.2;0.2;0.4;0.3;0.3;0.4;0.4;0.4;0.1;0.6
28;79;38;30;28079038_30_59;2014;6;7;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.5;0.3;0.2
28;79;38;30;28079038_30_59;2014;6;8;0.1;0.2;0.2;0.3;0.3;0.2;0.1;0.2;0.1;0.1;0.1;0.1;0.2;0.1;0.1;0.1;0.2;0.1;0.1;0.2;0.2;0.2;0.1;0.1
28;79;38;30;28079038_30_59;2014;6;9;0.2;0.1;0.1;0.1;0.1;0.2;0.5;0.9;0.8;0.3;0.1;0.4;0.4;0.2;0.1;0.2;0.3;0.3;0.4;0.5;0.3;0.1;0.2;0.1
28;79;38;30;28079038_30_59;2014;6;10;0.1;0.1;0.1;0.1;0.1;0.2;1.4;1.5;0.6;0.5;0.5;0.2;0.2;0.2;0.2;0.2;0.4;0.2;0.3;0.1;0.2;0.3;0.1;0.1
28;79;38;30;28079038_30_59;2014;6;11;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.4;0.2;0.2;0.1;0.1;0.1;0.1;0.2;0.1;0.9;0.8;0.4;1.1;0.9;0.5;0.1;0.1
28;79;38;30;28079038_30_59;2014;6;12;0.1;0.1;0.1;0.1;0.1;0.3;1.0;1.9;0.5;0.5;0.6;0.7;0.4;0.1;0.2;0.1;0.2;0.1;0.6;1.0;0.4;0.2;0.2;0.1
28;79;38;30;28079038_30_59;2014;6;13;0.1;0.1;0.1;0.1;0.1;0.1;1.1;1.9;0.5;0.3;0.2;0.1;0.1;0.4;0.5;0.2;0.4;0.2;0.4;0.6;0.8;0.8;0.2;0.1
28;79;38;30;28079038_30_59;2014;6;14;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.4;0.1;0.1
28;79;38;30;28079038_30_59;2014;6;15;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.1;0.2;0.3;0.1;0.1;0.1
28;79;38;30;28079038_30_59;2014;6;16;0.1;0.1;0.1;0.1;0.1;0.1;0.7;1.1;0.5;0.2;0.2;0.1;0.1;0.2;0.2;0.2;0.1;0.2;0.3;0.2;0.2;0.1;0.1;0.1
28;79;38;30;28079038_30_59;2014;6;17;0.1;0.1;0.1;0.1;0.1;0.1;0.6;0.8;;;0.2;0.4;0.4;0.3;0.2;0.2;0.1;0.2;0.4;0.5;0.4;0.7;0.9;0.5
28;79;38;30;28079038_30_59;2014;6;18;0.1;0.1;0.1;0.1;0.2;0.2;0.9;1.3;1.0;0.5;0.2;0.2;0.4;0.2;0.3;0.2;0.1;0.4;1.0;0.4;0.1;0.2;0.6;0.3
28;79;38;30;28079038_30_59;2014;6;19;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.2;0.1;0.2;0.1
28;79;38;30;28079038_30_59;2014;6;20;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.7;0.7;0.3;0.2;0.4;0.2;0.2;0.1;0.1;0.1;0.1;0.2;0.4;0.3;0.1;0.1;0.1
28;79;38;30;28079038_30_59;2014;6;21;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.1;0.2;0.1
28;79;38;30;28079038_30_59;2014;6;22;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.1
28;79;38;30;28079038_30_59;2014;6;23;0.1;0.1;0.1;0.1;0.1;0.1;0.7;1.0;1.2;0.9;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
28;79;38;30;28079038_30_59;2014;6;24;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.8;0.4;0.1;0.1;0.2;0.5;0.9;0.5;0.4;0.2;0.2;0.1;0.5;0.5;0.1;0.1;0.1
28;79;38;30;28079038_30_59;2014;6;25;0.1;0.1;0.1;0.1;0.1;0.1;1.2;1.2;0.4;0.2;0.2;0.4;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.7;1.1;0.8;0.3;0.3
28;79;38;30;28079038_30_59;2014;6;26;0.1;0.1;0.1;0.1;0.1;0.1;1.3;0.9;0.8;0.4;0.2;0.1;0.2;0.2;0.2;0.2;0.4;0.1;0.1;0.6;0.9;0.4;1.0;0.5
28;79;38;30;28079038_30_59;2014;6;27;0.2;0.2;0.1;0.1;0.1;0.3;1.1;1.2;0.9;0.5;0.2;0.1;0.3;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.5;0.1;0.2;0.1
28;79;38;30;28079038_30_59;2014;6;28;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
28;79;38;30;28079038_30_59;2014;6;29;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.1
28;79;38;30;28079038_30_59;2014;6;30;0.1;0.1;0.1;0.1;0.1;0.3;0.8;1.1;0.4;0.3;0.3;0.3;0.3;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.3;0.2
28;79;38;30;28079038_30_59;2014;7;1;0.1;0.1;0.1;0.1;0.1;0.1;0.5;0.8;0.4;0.1;0.1;0.1;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.4;0.1;0.3;0.1
28;79;38;30;28079038_30_59;2014;8;2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
28;79;38;30;28079038_30_59;2014;7;2;0.1;0.1;0.1;0.1;0.1;0.1;0.8;1.0;0.3;0.2;;;;0.2;0.1;0.1;0.2;0.2;0.2;0.7;0.2;0.1;0.2;0.1
28;79;38;30;28079038_30_59;2014;7;3;0.1;0.1;0.1;0.1;0.2;0.2;0.8;0.9;1.0;0.7;0.4;0.2;0.4;0.3;0.4;0.7;0.3;0.3;0.3;0.4;0.4;0.4;0.1;0.4
28;79;38;30;28079038_30_59;2014;7;4;0.1;0.1;0.1;0.1;0.4;0.3;0.9;1.1;0.6;0.4;0.2;0.3;0.6;0.2;0.1;0.1;0.5;0.3;0.2;0.6;0.3;0.2;0.4;0.3
28;79;38;30;28079038_30_59;2014;7;5;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.4;0.3;0.3;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.9;0.4;0.1;0.1;0.4
28;79;38;30;28079038_30_59;2014;7;6;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.1;0.2;0.2;0.1;0.1;0.1
28;79;38;30;28079038_30_59;2014;7;7;0.1;0.1;0.1;0.1;0.1;0.1;0.6;0.7;0.3;0.2;0.1;0.2;0.2;0.3;0.1;0.2;0.3;0.3;0.4;0.4;0.5;0.7;0.2;0.1
28;79;38;30;28079038_30_59;2014;7;8;0.1;0.1;0.1;0.1;0.1;0.3;1.5;1.8;0.7;0.4;0.2;0.2;0.2;0.2;0.1;0.2;0.2;0.5;0.5;0.6;0.9;0.5;0.1;0.1
28;79;38;30;28079038_30_59;2014;7;9;0.1;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.6;0.4;0.3;0.3;0.2;0.2;0.1;0.2;0.2;0.3;0.3;0.2;0.1;0.1;0.1;0.1
28;79;38;30;28079038_30_59;2014;8;1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.2;0.1;0.1;0.1;0.1;0.1;0.2;0.1;0.1;0.1;0.1;0.1;0.3;0.2;0.2;0.2;0.1
28;79;38;30;28079038_30_59;2014;7;10;0.1;0.1;0.1;0.1;0.1;0.2;0.8;0.6;0.3;0.4;0.3;0.2;0.2;0.2;0.2;0.2;0.2;0.3;0.3;0.5;0.9;0.4;0.2;0.1
28;79;38;30;28079038_30_59;2014;7;11;0.1;0.1;0.1;0.1;0.1;0.1;0.9;1.1;0.4;0.3;0.3;0.2;0.2;0.3;0.1;0.2;0.1;0.2;0.2;0.6;0.3;0.2;0.1;0.1
28;79;38;30;28079038_30_59;2014;1;1;0.6;0.6;0.4;0.3;0.3;0.3;0.4;0.3;0.5;0.3;0.3;0.3;0.4;0.4;0.5;0.4;0.5;0.5;0.5;0.6;0.4;0.3;0.3;0.2
28;79;38;30;28079038_30_59;2014;1;2;0.2;0.2;0.2;0.2;0.2;0.2;0.3;0.5;0.8;1.0;1.0;0.6;0.6;0.5;0.2;0.2;0.3;0.3;0.3;0.3;0.3;0.2;0.2;0.2
28;79;38;30;28079038_30_59;2014;1;3;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.3;0.4;0.2;0.4;0.4;0.6;0.5;0.3;1.8;0.6;0.5;0.6;0.7;0.5;0.4;0.2
28;79;38;30;28079038_30_59;2014;1;4;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.3;0.2;0.2;0.2;;;;;;;;;;;
28;79;38;30;28079038_30_59;2014;1;7;;;;;;;;;;1.5;1.1;0.9;0.5;0.6;0.7;1.0;0.8;0.9;1.1;1.8;1.9;1.8;1.3;0.9
28;79;38;30;28079038_30_59;2014;1;8;0.6;0.4;0.5;0.5;0.5;0.5;0.8;1.4;2.4;2.1;1.6;1.8;1.2;1.4;1.3;1.4;1.9;2.6;2.8;3.0;2.3;1.9;1.4;1.0
28;79;38;30;28079038_30_59;2014;1;9;0.7;0.5;0.5;0.4;0.3;0.7;1.4;2.0;3.6;2.1;1.6;1.3;1.6;1.2;1.7;2.1;2.4;3.9;8.4;8.0;7.4;3.1;2.0;1.3
28;79;38;30;28079038_30_59;2014;1;10;1.0;1.1;1.1;0.5;0.4;0.5;1.5;2.3;4.1;2.4;1.5;1.2;1.4;1.6;1.3;1.2;1.7;2.3;3.2;3.5;3.8;1.9;1.1;0.8
28;79;38;30;28079038_30_59;2014;1;11;0.9;0.5;0.5;0.6;0.8;0.8;0.9;1.1;1.8;1.5;1.3;1.6;1.4;1.7;1.6;1.3;1.1;1.1;1.5;1.7;1.7;2.5;2.1;2.5
28;79;38;30;28079038_30_59;2014;1;12;2.5;2.1;2.3;2.4;1.6;1.3;1.3;2.0;0.5;;;;;;;;;;;;;;;
28;79;38;30;28079038_30_59;2014;1;13;;;;;;;;;;;;;0.6;0.6;0.5;0.6;0.6;0.9;1.3;1.1;0.7;0.4;0.4;0.2
28;79;38;30;28079038_30_59;2014;1;14;0.2;0.2;0.2;0.1;0.2;0.2;0.2;0.4;0.7;0.5;0.4;0.4;0.7;0.6;0.7;0.7;0.7;0.7;0.7;0.8;0.9;0.5;0.4;0.3
28;79;38;30;28079038_30_59;2014;1;15;0.2;0.2;0.2;0.3;0.2;0.3;0.9;1.4;1.6;0.7;0.9;0.7;0.6;0.7;0.9;0.6;0.6;0.5;0.6;0.7;0.4;0.5;0.4;0.4
28;79;38;30;28079038_30_59;2014;1;16;0.4;0.2;0.2;0.3;0.2;0.2;0.5;0.7;0.8;0.6;0.5;0.5;0.5;0.6;0.5;0.4;0.5;0.5;0.8;0.7;0.5;0.4;0.4;0.3
28;79;38;30;28079038_30_59;2014;1;17;0.3;0.2;0.2;0.2;0.3;0.5;0.7;0.8;0.9;0.7;0.6;0.5;0.6;0.6;0.6;0.5;0.6;0.5;0.7;0.6;0.6;0.6;0.5;0.5
28;79;38;30;28079038_30_59;2014;1;18;0.4;0.3;0.3;0.2;0.2;0.3;0.2;0.4;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.3;0.3;0.4;0.6;0.8;0.7;0.7;0.6;0.6
28;79;55;30;28079055_30_59;2014;1;22;0.4;0.3;0.2;0.3;0.3;0.5;1.0;1.5;1.5;1.8;1.4;1.1;0.7;0.4;0.5;0.4;0.4;0.5;0.9;0.7;0.5;0.3;0.1;0.2
28;79;55;30;28079055_30_59;2014;1;21;0.8;0.5;0.6;0.6;0.7;0.8;1.8;2.3;2.6;2.3;2.6;1.3;0.7;0.5;0.6;0.5;0.6;0.8;0.7;0.5;0.7;0.6;0.5;0.5
28;79;55;30;28079055_30_59;2014;1;19;0.5;0.3;0.3;0.2;0.2;0.3;0.5;0.5;0.5;0.5;0.5;0.6;0.4;0.5;0.5;0.5;0.5;0.6;0.5;0.4;0.4;0.4;;0.2
28;79;55;30;28079055_30_59;2014;1;20;0.1;0.2;0.1;0.1;0.1;0.2;0.4;1.8;2.4;1.0;0.4;0.4;0.2;0.2;0.2;0.4;0.3;0.5;0.5;0.6;0.5;0.7;0.9;0.9
28;79;55;30;28079055_30_59;2014;3;12;0.3;0.5;0.4;0.6;0.7;0.8;1.0;1.3;0.9;0.7;0.9;0.6;0.3;0.2;0.1;0.1;0.2;0.3;0.7;1.2;0.8;0.8;0.8;0.9
28;79;55;30;28079055_30_59;2014;2;18;0.9;0.6;0.5;0.5;0.5;0.4;0.6;0.8;0.9;1.0;1.6;1.1;1.0;0.7;0.8;0.6;0.5;0.4;0.5;0.6;0.7;0.7;0.6;0.6
28;79;55;30;28079055_30_59;2014;2;12;0.7;0.5;0.5;0.5;0.5;0.6;0.6;0.7;0.7;;;0.6;0.7;0.5;0.6;0.5;0.8;0.8;0.7;0.8;0.7;0.7;0.6;0.6
28;79;55;30;28079055_30_59;2014;3;1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.3;0.5;0.3;0.5;0.3;0.2;0.2;0.2;0.2;0.2;0.3;0.4;0.2;0.1;0.1
28;79;55;30;28079055_30_59;2014;3;2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.3;0.6;0.4;0.2;0.1
28;79;55;30;28079055_30_59;2014;3;3;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.4;0.2;0.1;0.2;0.3;0.1;0.2;0.2;0.3;0.4;0.2;0.4;0.2;0.2;0.1;0.1
28;79;55;30;28079055_30_59;2014;3;4;0.2;0.1;0.2;0.1;0.1;0.2;0.3;0.4;0.6;0.3;0.2;0.2;0.3;0.2;0.2;0.2;0.2;0.2;0.2;0.1;0.1;0.5;0.2;0.2
28;79;55;30;28079055_30_59;2014;3;5;0.2;0.1;0.1;0.1;0.1;0.1;0.3;1.1;1.0;0.6;0.4;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.4;0.2;0.6;0.4
28;79;55;30;28079055_30_59;2014;3;6;0.3;0.1;0.1;0.2;0.3;0.4;0.8;1.6;1.1;0.7;0.7;1.0;1.0;1.1;1.0;0.5;0.6;0.6;0.7;1.2;0.8;0.5;0.5;0.5
28;79;55;30;28079055_30_59;2014;10;22;;;;;;;;;;;0.3;0.3;0.2;0.2;0.2;0.2;0.3;0.3;0.4;0.2;0.3;0.4;0.4;0.7
28;79;55;30;28079055_30_59;2014;10;23;0.7;0.4;0.4;0.4;0.5;1.0;1.0;2.0;0.9;0.9;0.9;0.7;0.4;0.4;0.4;0.3;0.2;0.2;0.4;0.5;0.7;0.4;0.3;0.2
28;79;55;30;28079055_30_59;2014;10;24;0.2;0.2;0.3;0.3;0.5;1.1;1.6;1.7;1.0;0.9;0.7;0.7;0.5;0.3;0.1;0.1;0.2;0.3;0.4;0.5;0.6;0.4;0.3;0.2
28;79;55;30;28079055_30_59;2014;10;25;0.2;0.2;0.1;0.1;0.1;0.2;0.3;0.4;0.5;0.4;0.5;0.4;0.2;0.2;0.2;0.3;0.2;0.5;0.7;1.4;2.1;1.2;0.6;0.3
28;79;55;30;28079055_30_59;2014;10;26;;0.2;0.1;0.2;0.2;0.1;0.2;0.3;0.2;0.3;0.3;0.2;0.3;0.2;0.2;0.2;0.3;0.5;2.0;1.0;0.8;0.4;0.3;0.2
28;79;55;30;28079055_30_59;2014;10;27;0.2;0.1;0.1;0.1;0.1;0.1;0.5;0.9;0.7;0.5;0.5;0.4;0.4;0.5;0.4;0.5;0.8;2.1;2.9;3.2;2.8;1.2;1.0;0.5
28;79;55;30;28079055_30_59;2014;10;28;0.7;0.8;0.5;0.4;0.2;0.3;0.5;1.0;0.7;0.4;0.5;0.4;0.3;0.4;0.4;0.4;0.9;2.2;1.8;2.4;1.9;1.2;0.8;0.5
28;79;55;30;28079055_30_59;2014;10;29;0.4;0.3;0.3;0.3;0.3;0.3;0.6;1.2;1.5;1.1;0.7;0.5;0.7;0.4;0.4;0.3;1.3;2.4;5.2;4.6;3.4;1.4;0.7;0.6
28;79;55;30;28079055_30_59;2014;10;30;0.4;0.4;0.4;0.3;0.2;0.2;0.4;1.0;1.4;0.8;0.7;0.8;0.6;0.4;0.3;0.4;1.0;1.4;1.9;2.7;1.9;1.3;0.6;0.5
28;79;55;30;28079055_30_59;2014;10;31;0.3;0.3;0.2;0.2;0.2;0.2;0.2;0.6;0.5;0.4;0.5;0.5;0.3;0.3;0.4;0.4;0.8;1.3;2.2;3.1;2.5;2.8;1.9;0.5
28;79;55;30;28079055_30_59;2014;11;1;0.4;0.4;0.3;0.3;0.3;0.3;0.4;0.5;0.4;0.4;0.4;0.4;0.5;0.4;0.4;0.5;0.8;1.5;2.0;1.7;1.9;1.8;1.4;0.8
28;79;55;30;28079055_30_59;2014;11;2;0.6;0.5;0.4;0.5;0.4;0.5;0.5;0.7;0.9;0.6;0.7;0.6;0.4;0.4;0.4;0.4;0.4;0.5;0.7;0.3;0.3;0.4;0.5;0.5
28;79;55;30;28079055_30_59;2014;3;8;1.0;1.0;1.2;0.5;0.2;0.3;0.1;0.4;0.4;0.7;0.4;0.3;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.5;1.2;1.5;1.0;0.6
28;79;55;30;28079055_30_59;2014;3;9;0.8;0.6;0.3;0.3;0.4;0.4;0.3;0.7;0.4;0.3;0.3;0.1;0.2;0.2;0.2;0.2;0.2;0.3;0.4;0.5;0.7;1.2;0.8;0.5
28;79;55;30;28079055_30_59;2014;3;10;0.6;0.4;0.4;0.3;0.3;0.6;0.5;1.0;0.7;0.6;0.5;0.7;0.5;0.2;0.3;0.2;0.2;0.3;0.7;0.8;0.9;0.7;0.9;0.2
28;79;55;30;28079055_30_59;2014;3;11;0.3;0.4;0.2;0.1;0.3;0.4;0.5;0.8;;;0.2;0.2;0.2;0.3;0.3;0.3;0.3;0.2;0.7;2.0;2.5;1.1;0.9;0.7
28;79;55;30;28079055_30_59;2014;3;13;0.8;0.8;0.7;0.4;0.5;0.5;0.7;1.0;1.0;0.8;0.5;0.3;0.4;0.4;0.5;0.4;0.4;0.5;0.8;1.4;1.6;1.9;1.7;1.2
28;79;55;30;28079055_30_59;2014;3;14;1.1;1.2;1.1;0.8;0.7;0.6;0.6;1.2;1.2;0.8;0.8;0.7;0.6;0.3;0.4;0.2;0.3;0.5;0.7;1.2;1.3;1.9;1.7;1.0
28;79;55;30;28079055_30_59;2014;3;15;1.2;0.9;0.7;0.4;0.7;0.7;0.3;0.5;0.8;0.5;0.6;0.6;0.3;0.2;0.2;0.1;0.1;0.1;0.3;0.5;0.8;0.5;0.6;0.8
28;79;55;30;28079055_30_59;2014;3;16;0.8;0.7;0.4;0.5;0.5;0.7;0.5;0.6;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.5;0.4;0.4;0.8;0.7
28;79;55;30;28079055_30_59;2014;3;17;0.6;0.2;0.1;0.1;0.1;0.4;0.4;1.0;0.3;0.4;0.2;0.3;0.2;0.2;0.2;0.1;0.2;0.2;0.5;1.3;1.4;1.5;1.7;0.9
28;79;55;30;28079055_30_59;2014;3;18;0.5;0.4;0.2;0.2;0.3;0.5;1.2;2.0;0.5;0.6;0.3;0.3;0.3;0.1;0.1;0.1;0.1;0.2;0.4;1.3;0.4;0.3;0.1;0.1
28;79;55;30;28079055_30_59;2014;3;19;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.2;0.1;0.2;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.4;0.6;1.3;1.9;2.4;1.6
28;79;55;30;28079055_30_59;2014;2;19;0.8;1.2;1.0;0.9;1.0;1.3;2.0;3.0;2.2;1.5;1.4;0.7;0.5;0.5;0.6;0.6;0.6;0.8;1.9;3.4;2.5;1.3;1.3;1.7
28;79;55;30;28079055_30_59;2014;2;20;1.8;1.6;1.2;0.6;0.8;0.9;1.0;2.0;1.2;1.0;0.8;1.2;0.7;0.6;0.6;0.6;0.6;0.7;0.6;0.7;0.5;0.4;0.2;0.1
28;79;55;30;28079055_30_59;2014;2;21;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.6;0.7;0.5;0.3;0.5;0.3;0.4;0.4;0.4;0.3;0.5;0.6;0.6;0.6;0.7;0.5;0.7
28;79;55;30;28079055_30_59;2014;2;22;0.8;0.9;0.8;0.8;1.0;0.9;1.5;2.3;1.3;1.2;1.0;0.8;0.5;0.5;0.4;0.4;0.4;0.6;0.6;0.7;0.9;1.1;1.2;1.1
28;79;55;30;28079055_30_59;2014;2;23;1.2;1.3;1.0;0.7;0.5;0.5;0.5;0.8;0.5;0.6;0.7;0.6;0.5;0.5;0.5;0.2;0.3;0.4;0.9;1.3;1.6;1.5;1.0;0.7
28;79;55;30;28079055_30_59;2014;2;24;0.4;0.2;0.3;0.4;0.5;0.5;0.4;0.6;0.8;0.5;0.3;0.5;0.4;0.4;0.4;0.4;0.5;0.7;1.1;0.7;0.9;0.8;0.6;0.8
28;79;55;30;28079055_30_59;2014;2;25;0.9;0.5;0.6;0.6;0.5;0.8;1.3;1.0;1.3;1.1;;;;;;0.4;0.5;0.3;0.5;0.5;0.5;0.5;0.3;0.1
28;79;55;30;28079055_30_59;2014;2;26;0.1;0.1;0.2;0.1;0.1;0.2;0.3;0.4;0.7;0.6;0.2;0.3;0.2;0.2;0.2;0.3;0.3;0.4;0.5;0.7;0.7;0.6;0.5;0.4
